time_s,speed_mps
512,12.5126
513,12.6044
514,12.6634
515,12.6949
516,12.7069
517,12.7087
518,12.7105
519,12.7225
520,12.754
521,12.813
522,12.9048
523,13.0326
524,13.1961
525,13.3927
526,13.6166
527,13.86
528,14.1137
529,14.3674
530,14.6108
531,14.8347
532,15.0312
533,15.1948
534,15.3225
535,15.4144
536,15.4733
537,15.5049
538,15.5169
539,15.5187
540,15.5205
541,14.8832
542,14.2655
543,13.6751
544,13.1177
545,12.5962
546,12.1105
547,11.6577
548,11.2323
549,10.8265
550,10.4309
551,10.0353
552,9.6295
553,9.2041
554,8.7514
555,8.2657
556,7.7441
557,7.1867
558,6.5964
559,5.9787
560,5.3414
561,4.6939
562,4.0464
563,3.4091
564,2.7914
565,2.2011
566,2.0862
567,1.5646
568,1.0431
569,0.5215
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.1676
602,0.3353
603,0.5029
604,0.6706
605,0.8382
606,1.0058
607,1.1735
608,1.3411
609,1.5088
610,1.6764
611,1.844
612,2.0117
613,2.1793
614,2.1053
615,2.3887
616,2.6822
617,2.9758
618,3.2592
619,3.523
620,3.7594
621,3.9629
622,4.1306
623,4.2624
624,4.3612
625,4.4327
626,4.4846
627,4.5263
628,4.568
629,4.6199
630,4.6913
631,4.7902
632,4.922
633,5.0896
634,5.2931
635,5.5295
636,5.7934
637,6.0767
638,6.3703
639,6.6639
640,6.9473
641,7.1552
642,7.3358
643,7.4834
644,7.5951
645,7.671
646,7.714
647,7.7296
648,7.7256
649,7.7114
650,7.6973
651,7.6933
652,7.7089
653,7.7518
654,7.8278
655,7.9395
656,8.0871
657,8.2677
658,8.4756
659,8.7031
660,8.9408
661,9.1785
662,9.406
663,9.6139
664,9.7945
665,9.9421
666,10.0538
667,10.1298
668,10.1727
669,10.1883
670,10.1843
671,10.1702
672,10.156
673,10.152
674,10.1676
675,10.2106
676,10.2865
677,10.3982
678,10.5458
679,10.7264
680,10.9343
681,10.7707
682,10.6172
683,10.4637
684,10.3001
685,10.1169
686,9.9062
687,9.6627
688,9.3833
689,9.068
690,8.7199
691,8.3443
692,7.9491
693,7.5438
694,7.1385
695,6.7433
696,6.3677
697,6.0196
698,5.7043
699,5.4249
700,5.1814
701,4.9707
702,4.7875
703,4.6239
704,4.4704
705,4.3169
706,4.1533
707,3.9701
708,3.7594
709,3.5159
710,3.2365
711,2.9212
712,2.2352
713,1.9558
714,1.6764
715,1.397
716,1.1176
717,0.8382
718,0.5588
719,0.2794
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.3353
762,0.6706
763,1.0058
764,1.3411
765,1.6764
766,2.0117
767,2.0091
768,2.4406
769,2.8916
770,3.3528
771,3.814
772,4.265
773,4.6965
774,5.1006
775,5.4717
776,5.807
777,6.1064
778,6.3729
779,6.612
780,6.8315
781,7.0409
782,7.2502
783,7.4698
784,7.7089
785,7.9754
786,8.2748
787,8.6101
788,8.9812
789,9.3853
790,9.8167
791,10.2677
792,10.729
793,11.1902
794,11.6412
795,12.0727
796,12.4767
797,12.8478
798,13.1831
799,13.4826
800,13.7491
801,13.7646
802,13.7607
803,13.7465
804,13.7323
805,13.7283
806,13.7439
807,13.7869
808,13.8628
809,13.9746
810,14.1222
811,14.3027
812,14.5106
813,14.7381
814,14.9758
815,15.2135
816,15.441
817,15.649
818,15.8295
819,15.9771
820,16.0889
821,16.1648
822,16.2078
823,16.2234
824,16.2194
825,16.2052
826,16.191
827,16.187
828,16.2026
829,16.2456
830,16.3215
831,16.4333
832,16.5809
833,16.7614
834,16.9694
835,17.1969
836,17.4346
837,17.6723
838,17.8998
839,18.1077
840,18.2882
841,18.4358
842,18.5476
843,18.6235
844,18.6665
845,18.6821
846,18.6781
847,18.6639
848,18.6497
849,18.6458
850,18.6613
851,18.7043
852,18.7802
853,18.892
854,19.0396
855,19.2201
856,19.4281
857,19.6556
858,19.8933
859,20.131
860,20.3585
861,20.5664
862,20.747
863,20.8946
864,21.0063
865,21.0822
866,21.1252
867,21.1408
868,21.1368
869,21.1226
870,21.1085
871,21.1045
872,21.1201
873,21.163
874,21.239
875,21.3507
876,21.4983
877,21.6789
878,21.8868
879,22.1143
880,22.352
881,22.1427
882,21.9231
883,21.684
884,21.4175
885,21.1181
886,20.7828
887,20.4117
888,20.0076
889,19.5762
890,19.1251
891,18.6639
892,18.2027
893,17.7517
894,17.3202
895,16.9162
896,16.545
897,16.2098
898,15.9103
899,15.6438
900,15.4047
901,15.1852
902,14.9758
903,14.7665
904,14.547
905,14.3079
906,14.0414
907,13.7419
908,13.4066
909,13.0355
910,12.6315
911,12.2
912,11.749
913,11.2878
914,10.8265
915,10.3755
916,9.9441
917,9.54
918,9.1689
919,8.8336
920,8.5342
921,8.3794
922,8.2521
923,8.1443
924,8.0467
925,7.9491
926,7.8414
927,7.714
928,7.5593
929,7.3716
930,7.1481
931,6.8887
932,6.5964
933,6.2767
934,5.9375
935,5.588
936,5.2385
937,4.8993
938,4.5796
939,4.2873
940,4.0279
941,3.8044
942,3.6167
943,3.462
944,3.3346
945,3.2269
946,3.1293
947,3.0317
948,2.9239
949,2.7966
950,2.2352
951,2.0117
952,1.7882
953,1.5646
954,1.3411
955,1.1176
956,0.8941
957,0.6706
958,0.447
959,0.2235
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.2235
1002,0.447
1003,0.6706
1004,0.8941
1005,1.1176
1006,1.3411
1007,1.5646
1008,1.7882
1009,2.0117
1010,2.2352
1011,2.3328
1012,2.6822
1013,3.0317
1014,3.371
1015,3.6907
1016,3.983
1017,4.2423
1018,4.4658
1019,4.6535
1020,4.8083
1021,4.9356
1022,5.0434
1023,5.141
1024,5.2385
1025,5.3463
1026,5.4737
1027,5.6284
1028,5.8161
1029,6.0396
1030,6.299
1031,6.5913
1032,6.911
1033,7.2502
1034,7.5997
1035,7.9491
1036,8.2884
1037,8.6081
1038,8.9004
1039,9.1598
1040,9.3833
1041,9.4592
1042,9.5022
1043,9.5178
1044,9.5138
1045,9.4996
1046,9.4854
1047,9.4814
1048,9.497
1049,9.54
1050,9.6159
1051,9.7277
1052,9.8753
1053,10.0558
1054,10.2638
1055,10.4913
1056,10.729
1057,10.9667
1058,11.1942
1059,11.4021
1060,11.5826
1061,11.7302
1062,11.842
1063,11.9179
1064,11.9609
1065,11.9765
1066,11.9725
1067,11.9583
1068,11.9441
1069,11.9402
1070,11.9557
1071,11.9987
1072,12.0746
1073,12.1864
1074,12.334
1075,12.5145
1076,12.7225
1077,12.95
1078,13.1877
1079,13.4254
1080,13.6529
1081,13.4138
1082,13.1473
1083,12.8478
1084,12.5126
1085,12.1414
1086,11.7374
1087,11.3059
1088,10.8549
1089,10.3937
1090,9.9325
1091,9.4814
1092,9.05
1093,8.6459
1094,8.2748
1095,7.9395
1096,7.6401
1097,7.3736
1098,7.1345
1099,6.9149
1100,6.7056
1101,6.4963
1102,6.2767
1103,6.0376
1104,5.7711
1105,5.4717
1106,5.1364
1107,4.7653
1108,4.3612
1109,3.9298
1110,3.4787
1111,3.0175
1112,2.5563
1113,2.1053
1114,2.0117
1115,1.6764
1116,1.3411
1117,1.0058
1118,0.6706
1119,0.3353
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.3129
1162,0.6259
1163,0.9388
1164,1.2517
1165,1.5646
1166,1.8776
1167,2.1905
1168,2.7451
1169,3.1542
1170,3.5359
1171,3.8847
1172,4.1976
1173,4.4747
1174,4.7188
1175,4.9356
1176,5.1328
1177,5.3198
1178,5.5068
1179,5.7039
1180,5.9207
1181,6.1648
1182,6.4419
1183,6.7549
1184,7.1036
1185,7.4853
1186,7.8944
1187,8.3231
1188,8.762
1189,9.2009
1190,9.6295
1191,10.0386
1192,10.4203
1193,10.7691
1194,11.082
1195,11.3591
1196,11.6033
1197,11.82
1198,12.0172
1199,12.2042
1200,12.3912
1201,12.3425
1202,12.3134
1203,12.3116
1204,12.3429
1205,12.4099
1206,12.5128
1207,12.6487
1208,12.8119
1209,12.9947
1210,13.1877
1211,13.3807
1212,13.5635
1213,13.7267
1214,13.8625
1215,13.9654
1216,14.0325
1217,14.0637
1218,14.062
1219,14.0329
1220,13.9842
1221,13.9253
1222,13.8664
1223,13.8177
1224,13.7886
1225,13.7869
1226,13.8181
1227,13.8851
1228,13.988
1229,14.1239
1230,14.2871
1231,14.4699
1232,14.6629
1233,14.8559
1234,15.0387
1235,15.2019
1236,15.3378
1237,15.4407
1238,15.5077
1239,15.5389
1240,15.5372
1241,15.2287
1242,14.9006
1243,14.5623
1244,14.224
1245,13.896
1246,13.5874
1247,13.3063
1248,13.0581
1249,12.8458
1250,12.6693
1251,12.5257
1252,12.4095
1253,12.3129
1254,12.2265
1255,12.1401
1256,12.0435
1257,11.9274
1258,11.7838
1259,11.6073
1260,11.395
1261,11.1468
1262,10.8656
1263,10.5571
1264,10.229
1265,9.8908
1266,9.5525
1267,9.2244
1268,8.9159
1269,8.6347
1270,8.3866
1271,8.1742
1272,7.9977
1273,7.8542
1274,7.738
1275,7.6414
1276,7.555
1277,7.4686
1278,7.372
1279,7.2558
1280,7.1122
1281,6.9804
1282,6.8128
1283,6.6093
1284,6.3729
1285,6.1091
1286,5.8257
1287,5.5321
1288,5.2385
1289,4.9552
1290,4.6913
1291,4.4549
1292,4.2514
1293,4.0838
1294,3.952
1295,3.8531
1296,3.7817
1297,3.7298
1298,3.6881
1299,3.6464
1300,3.5945
1301,3.523
1302,3.4242
1303,3.2924
1304,3.1247
1305,2.9212
1306,2.6848
1307,2.1793
1308,2.0117
1309,1.844
1310,1.6764
1311,1.5088
1312,1.3411
1313,1.1735
1314,1.0058
1315,0.8382
1316,0.6706
1317,0.5029
1318,0.3353
1319,0.1676
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
